zipcode,min_distance
10522,8172.13979170086
15108,0
15110,3763.65916900481
10528,7024.34067870571
08882,3657.92636126795
08884,4351.27770235626
08901,0
08902,5921.97896457768
08904,2187.98422918765
15015,1652.48721391128
10128,1257.73704951087
10165,775.256558702687
10167,722.219308961997
10174,742.12186690658
10278,657.557155230926
10462,1564.067950847
15112,6990.87037450865
10535,16486.4905153687
15132,0
15136,7955.43654883696
15208,2813.55596769376
10701,6865.40177955429
10911,16955.0980209099
06390,12191.6992838447
10001,1017.82736173814
10002,1543.29202863286
10279,613.866763012708
10280,1155.68705529753
10302,6548.16083978158
15347,6467.92289237566
15348,23225.6306299781
15467,15723.2815771538
11375,4507.55196113045
15201,1128.98428535638
10590,15073.1957368894
10591,0
15203,1749.27797669935
10594,3390.52385185243
11050,5301.53350995908
11210,4293.2376058529
11232,1765.59317539326
15472,3598.37455889116
15350,10902.6737662211
11096,9880.14475173358
10596,11485.3623381892
15204,4713.20712216439
10598,11192.6723546733
10601,0
11211,4131.64208339949
15420,11974.5872168805
11233,1809.20097950206
15476,15133.413642886
15351,15632.8052003365
15353,23011.0048052349
15358,24501.9969842305
15359,32059.9745647716
10606,1646.49780835312
10704,3403.31467323628
15210,3296.02323238796
15211,2203.47458693708
10710,8497.02229036646
10801,5986.66094058278
10804,8194.14802525264
10805,6384.53828631428
10910,18082.9793943538
15421,14325.2915555639
15422,10159.5162683569
11212,0
15477,22168.6925475138
11234,6200.74290543795
15482,18044.1299069174
15483,22244.4375972846
15490,11347.5950016727
11101,2762.60570688703
15361,15225.0435561898
10915,13651.6958527892
15216,4494.27586431195
10918,21091.9609592888
10920,4513.4876459705
10921,16185.3412175093
10922,19187.4911495327
10941,11199.9485430829
15233,2487.48658532949
10970,6915.83085073133
10990,22485.274261048
10993,6227.37729830304
15314,18935.5302015058
15320,21370.4614414804
15322,26950.0720701709
15332,8669.67519748323
10932,3451.67102321577
10925,25819.4070505305
11030,0
10923,5272.35134639963
11213,2164.7804203441
15424,34721.666285486
11215,0
15484,2588.26040580659
15492,21630.8637661484
11102,2657.66152243895
15363,10812.3018069065
11103,3898.26483020609
15219,0
10924,12798.3255726708
10926,16244.5166784872
10927,4650.10185663208
15220,5306.51558901192
10930,25461.8282535139
10931,13084.9733353387
15222,964.228223080999
15223,3270.59943031608
15224,0
11216,3648.43350747956
11217,2298.64610018176
11218,2076.98703241244
11236,2799.7444188139
11237,4652.73163825855
11104,4230.48915732468
11105,2654.91012796356
15225,7197.497958695
15226,4951.06500707441
15228,2502.03935215162
10950,25023.4650965233
10952,7230.13648927734
10953,28742.0755831035
15234,4182.72217544633
10956,0
10958,9035.54979015223
11219,0
15429,20196.7924856437
11238,1974.83360277848
11239,3924.96570742139
15501,35426.5304339427
15510,41907.6549373087
15531,21206.5039838016
15534,28912.3895183621
11106,2457.0761071178
11109,1648.55923840911
11201,1936.75589807914
15370,30956.7258372652
10960,0
10962,5319.75838287611
15236,0
10968,5510.99095890896
15237,0
10973,7474.38604619319
15238,4267.72749256361
10977,6269.34207561455
10979,26771.8263180226
15260,41.4092788960584
15290,1779.91765955746
10980,10007.6139602867
10986,13751.9438055024
15430,17649.2606905711
11220,1925.3218047319
15432,21350.0905983692
15520,27651.4825343907
11355,2559.77558298698
11203,2329.35962735103
11204,1833.08990210721
15378,12785.8982393723
10983,5128.75695571049
10984,6384.64261879737
11221,3404.43499374358
15434,23023.5343173374
11358,2287.88508315366
11359,5965.00429106262
15538,25871.6795377969
15379,17080.7893056792
11205,3262.01648602856
11206,5000.82758561578
15401,0
10985,16809.4401522876
10988,18392.4773441302
15312,18613.2244613639
10998,14604.6755546999
15435,9671.09765164485
11222,3158.15148171464
11360,4652.13030440912
11361,3260.99180172935
15545,15445.0284322181
15546,24106.8306770027
15610,8667.1915483633
15632,13052.1088025479
11207,1813.8202262711
11208,3676.11394920082
15417,19066.8627275986
15313,22102.1904786461
15315,12328.4582603665
15316,28229.772778866
11005,1431.38674119656
11223,4418.05822096908
15444,18586.2359214808
11225,2785.88914263665
11362,3238.16456172496
15412,23442.3187527712
15413,14115.0962487241
11001,3231.30628653721
11004,1815.30381931296
15321,8936.82912298459
15445,8363.61326071852
15461,14325.6670537886
15474,11781.342019584
11235,7036.78510559922
15532,29346.4441868042
11370,4164.47203778863
15541,31601.3241513256
15456,8883.04498233298
15458,8755.0651950299
15530,36367.3553509537
15550,39967.6447180562
15448,18884.1149238554
15464,26849.4621348092
15469,18066.8006899894
11364,3361.86219418759
11365,0
10548,11116.3442403819
10553,2840.85126735195
10566,16139.7643473646
15137,5101.50791112713
11010,5012.43635539168
11020,1901.56685262385
11226,3120.22253437952
15455,14831.2326672645
15473,19411.6092628493
15475,12968.132741927
11366,1565.37684702827
15139,6923.36172111081
15324,17459.6022074755
15325,19090.7201424261
11021,3462.73906044368
15329,15224.3826684764
11024,5297.3824059514
15333,25425.3446442878
15357,20245.7638535446
15362,24211.8693660821
11228,1521.55237774791
15460,16943.8404762815
11367,2560.77829838269
11369,5995.01493125603
15637,14147.1317731285
15140,2639.15549878943
10570,4753.69291712767
15143,8922.31182666005
15331,20630.2192972594
15411,38617.2788237922
15423,23470.1469156308
15427,26101.0952173954
15428,16687.5943256181
15437,17584.3246340782
15438,21158.2630474914
15349,15519.6126667877
15380,26834.6005952959
15337,25958.9321470581
15338,18488.0172459267
15341,37657.5643560573
11040,0
15463,14602.8071277538
11230,2914.30223868948
11372,6210.53617427592
11373,7047.40724559912
15144,11506.2376671642
10580,8508.11803573635
10583,5463.4159052946
10588,17204.7153492226
15334,18134.4215358609
11042,0
15344,25843.0962997018
15346,28099.380317155
15466,23108.961383108
11374,5799.43196554225
15539,35225.0186663361
15646,16063.6957370443
15716,18025.8928296297
11572,0
11713,17425.4622882537
11715,18220.4462680061
15948,21885.1164161813
15949,20537.6842888623
15952,12075.5128077788
15635,5033.72479069784
15636,11168.4514502712
15638,12694.0823094222
11575,2827.39605259261
15721,34736.9033806099
11576,3544.95050044949
15730,31899.0814650617
15841,23327.4722924786
11716,15059.3807748578
15847,26114.3477859573
15848,10837.752899323
10546,6718.67701778575
11378,6141.42498566571
15665,11146.7752719848
15670,13697.7655561864
11434,7190.81849677333
15639,8818.67245337877
15640,16027.0197332245
15723,7964.7088531702
15727,15630.1645967329
11717,6736.06432500496
11718,13625.8631407532
11379,6625.29438228958
11385,4668.7643263614
15641,11771.6034872071
11435,4487.99801158456
11436,7123.42472592397
11579,6818.71798883486
15731,14154.5733408589
15733,25410.3404245905
15734,15721.8029828349
11719,18710.0424112812
11720,5701.2879196749
15613,16851.3016495327
15618,25378.6070275611
15627,19923.5405539286
15554,34002.7982240634
15555,29352.9379881721
11411,7109.2248497342
15557,36540.7203176752
11412,5555.81541147089
15558,31598.2159530375
15561,30104.3461285605
15563,25909.455109681
11501,0
11507,2936.95343943021
11509,9149.71738570333
15737,33042.2072830685
15739,5624.88376624418
11721,9919.15104675633
11724,14928.229406043
15860,36130.9212561342
15560,34679.1554610271
15564,12444.3433142855
11514,2248.28695827918
11516,7595.93797088896
15741,29547.4404508921
15742,31168.7443963607
15745,20043.1254808931
11726,16860.8195529971
15863,15843.3972269974
11414,5789.18418319782
11415,4501.34646336429
11518,2605.37550205803
15647,9924.0187554327
11547,5434.23374775498
11552,3126.39758312781
15672,11142.4348330811
15746,27052.5561917937
15865,11530.8332275053
15866,12595.4511680991
11729,9349.56581876574
15906,5759.88405263067
11416,5868.50432838028
11417,5973.81010187544
11548,7071.41422770914
15660,11947.5560448475
11581,6731.75273243706
15747,15142.0957854388
15750,16426.004959367
15752,14828.3577917184
11730,15028.5129887509
11418,5597.2396812172
11419,6174.41540600244
15661,15008.2854287894
15663,13957.0747173784
15754,8088.04838683997
15756,14258.4959386816
11596,1512.20018089125
15901,0
11420,7629.168164113
11421,5754.18041384635
15611,9899.48774946022
15673,15437.0766995871
15686,21570.3627676964
15696,14972.4999287898
15711,24040.7769088813
15714,27120.3220314296
15722,34055.3115505668
15738,31879.7423853921
15757,26571.2766235322
15729,21212.0937348552
15675,8952.89810763636
15676,10269.1386691103
11556,1798.03222799362
15679,11821.6606890888
11598,6343.11487985578
15760,29242.1759967241
15761,22009.8271198368
15764,29590.3761759704
11732,13609.9908447823
11739,17568.9553470454
11423,3510.1469493384
11426,3237.86078858321
15678,11703.7171370289
15680,23308.1238733591
11697,10949.633336204
11701,15372.2373566578
15772,31988.9857114183
11740,7308.54375961966
11741,13380.2178640608
15615,7583.40165764512
15617,11493.2737745112
11427,4274.78789116945
11557,4691.54745663375
11558,3184.46517603212
15681,22545.9816778291
15684,16777.4627991873
15688,6352.11711694072
15689,7661.86490122398
15773,35504.0820251889
11709,15567.6917974572
15856,10080.4106947088
15870,51797.0446194849
15928,9902.92924689176
15938,28195.3655837235
15853,29950.853318858
15861,58615.5173050544
15774,15065.4652470609
15775,30973.7732697689
15776,35224.2721450446
11742,11481.7273917156
15921,18439.2764916117
15620,16806.2518161838
11428,4924.49169614097
15622,21638.7633294689
11561,4799.26368553436
15691,12672.3093054204
15777,17587.7417665106
15778,28888.1398105861
15922,21389.2188392876
15923,21412.0839347127
15925,24881.706117707
15929,18198.5712487607
15930,17143.2447142585
15937,13866.1857522853
15951,12100.1361155208
16020,23275.1264102143
11429,5840.85412660601
15623,9535.84112993515
15692,12210.3169879775
15693,13210.5060868238
15697,8982.81931075347
15698,16221.8730383348
15780,32927.0489853269
15781,28733.7473994423
15934,11353.1275503743
11749,10002.8871464036
15625,13052.5551420788
15626,11066.5622739957
11432,2778.2569507117
15695,15799.1580093036
11563,3095.92500773944
15783,16682.8780088181
15784,36778.4542628973
11703,12522.5560619898
15821,39481.7887520597
11751,13531.1878340776
16023,16029.4019164949
16037,16698.4155404824
16040,22038.2428581073
16050,20585.8957287226
16061,11928.0045149516
16066,10030.5047713039
16105,0
15962,18131.9538618721
11757,18551.2996222094
16110,42190.0137813575
16038,27747.7160513478
15942,12234.826373986
15943,17588.006342811
11753,9580.90131727984
15629,14770.3528207461
11433,4699.81497400023
11565,2991.83018312605
11569,6673.81683671002
15710,23566.1884563064
11705,18754.1943511744
15827,25967.1565724966
15832,51134.3345818313
11714,9875.76872242767
15834,56662.343345017
11752,12900.2628186397
15945,5177.41811442598
11755,6803.72502736264
15631,9785.0497720194
15634,6033.97594977061
15712,31451.5160188158
15713,11506.0113040127
15715,21824.8778081385
16211,18882.2400357484
11971,37500.1777914199
12202,4290.73814728519
16730,80249.1533877262
12504,25764.9267102534
11777,4952.00485399283
11778,10328.4510217889
11972,30735.1978509214
11973,14350.355713804
16617,43250.8891249455
16732,81890.7113450816
12512,17449.6367042972
11780,4712.48183250129
11786,13848.076201665
11975,46218.1997378511
12207,3444.94004549788
16619,46109.2400004215
12517,22439.795665887
11792,18846.8033142617
11794,0
11977,32276.0920163916
12222,3887.72012247659
16638,58293.6789134991
16802,2418.23178247866
16821,30597.4719174211
11795,14835.0430015257
11798,12661.7886062624
16223,22082.2995272024
16230,28604.7265436064
16645,40958.6291578702
12305,8813.02273085169
16825,37920.9593604033
16826,37592.1344856727
11801,8604.78624073825
16244,16267.1228318544
16245,26113.0046461679
12308,6159.7007683229
12411,22146.7172769226
12543,20916.1298830234
16837,29151.4619684459
11803,13171.3078853706
11804,12845.1538534152
17325,0
13212,7521.97417079887
12031,30626.9927871528
16331,13346.1676373544
12417,23351.222246735
12419,23339.8113526658
16840,28988.5096161457
16843,25647.2922941784
11932,49359.8675720144
11934,24536.0427088021
16332,25474.1766081652
12063,16976.2618227071
12429,14771.7183268541
12432,25185.1569282875
16849,25019.1951660024
16851,4566.26818954078
16132,13860.4039594881
11935,39051.2570341646
13304,10968.2465241868
16343,8225.81573849964
12085,13995.7980054547
12433,38995.7655101417
16670,35570.9913126387
16854,33537.3596051281
16868,7648.19017560645
16136,15415.9305675458
11939,29306.7984101585
12124,23058.4246893682
12132,24804.1846213247
12438,61729.5205790845
16677,29592.6451949845
16876,37704.7593577324
12604,2391.02989851775
11940,27008.6938789992
11942,40209.0510287281
16422,52800.7359490775
12450,39740.4086161431
12452,49133.0055403841
16920,38652.9842217656
12722,17384.4873042352
11944,33651.639764099
11946,44425.7029221874
17331,0
12150,12183.2376348566
12453,20955.0944975483
12454,33371.5469106002
11756,6776.2592323543
16022,23879.8046653902
11950,20521.2522864695
11951,24057.0156705274
17340,11926.5440615154
12165,22702.0805314867
16501,4255.02933781718
12456,29231.9919304606
11767,8494.58256464586
16027,11899.0606302975
17324,23223.5135639582
13208,2149.84777880612
11952,39036.6107000418
11958,38087.7381803925
12174,14514.051438561
16507,4838.7944673514
12471,18287.1384402141
12482,17325.6276757288
16029,8899.76817843217
11769,17204.0378877506
11959,37873.8328412364
11960,30860.1234857091
12183,6908.8026077203
12190,53919.0161614178
12486,19025.6989947202
12490,18001.5708673315
16035,22794.0761446965
16048,19693.1345803504
13210,0
11962,48260.752274239
16160,13991.2792545532
12195,15308.4935914503
16725,85891.663244388
16727,96635.6245601836
12767,61542.2165934307
16950,60944.9950199865
17002,26887.1895821048
12768,51011.0161249225
17005,23976.4455580687
17007,22350.3136879374
12779,30406.8503168087
17010,3911.92149967477
12780,20866.6349348155
12790,15512.0727966317
17099,7102.85102815747
13039,8206.30607287217
13040,43872.4741054273
17104,4379.64014335014
13044,22798.8194842923
13045,43716.9005656048
13051,24180.4070534866
13053,40506.4212920645
17318,10868.7186119789
13203,0
17320,15218.3629698345
13205,3264.10761839296
12167,41939.5023596513
16502,3504.12089872823
12172,7329.44155893261
16503,6625.0660137543
12173,18502.0724791775
12175,33427.2579676289
12177,9243.04261630152
16504,7732.95772886104
16505,0
16506,6495.09178875602
12182,6148.93108553595
12186,13896.6036306115
12187,37323.8273520582
12784,27060.406929737
12801,0
13061,34782.7734089008
13063,24044.0194000363
13066,7590.83381938548
13068,47040.213368037
17113,6625.77644490635
17120,2526.4841671877
13071,42276.1085959082
17201,32130.4274821491
13078,9394.66514709559
13081,46844.2196148461
17211,31742.2785382872
17236,25566.6803830594
17237,20823.7165548427
13120,6351.56128029109
13126,49762.4121757294
13142,51549.0240206641
13143,46429.2554044971
17267,46926.0393635916
13145,62308.7792132082
13155,50583.0054328753
15953,13190.8866054501
15956,10993.6132507521
15961,14994.3180491479
15963,17329.5789340376
11758,12840.3481700055
11765,14819.6634803542
16024,12935.7005873857
16030,27991.8859523925
16033,15616.7090942461
11771,16281.143942499
16045,6825.84827152996
16510,15483.8151478434
16546,7508.63875804756
16563,12754.8249758111
12189,5252.14442570883
12192,20785.2692972142
12196,13440.5829664296
16613,39881.0741735268
16616,46180.1788739878
16620,38743.429818248
12208,0
12803,2745.18894169786
12804,4250.03606722497
12811,45496.9952629593
12812,86723.6091955038
12821,24962.3326233127
13112,20728.6237241728
17268,13390.4605611965
13080,23308.2632493644
17202,27601.9459909714
13082,7149.45426205784
17212,34611.3720983038
13083,61755.1327645271
17213,39707.3512545582
17214,18188.6332224884
17217,39911.532426931
17219,40869.069942792
16046,9084.21959903084
16049,30768.2739662004
16057,16793.8339484354
16063,16146.1242255723
11783,9114.36846770455
11784,5000.2233400659
11789,8299.74030158578
11790,1261.98866647394
16102,12022.7311514684
16112,15355.3625347122
16113,26081.1334146281
16115,13434.1887230055
16120,21160.0732672161
16143,11290.6615850203
16150,25237.0278598962
16157,18240.6446914497
11968,52682.1811298875
16217,41218.51078342
12211,4072.84970120075
16631,48560.1497296893
16633,60918.7054650969
16635,37516.903166326
16637,37688.6819992052
16641,35273.638928903
16646,37196.7657377559
16647,47770.8728038844
16648,50959.4457842089
17015,29085.8180426126
12824,24778.9729741697
17018,13443.1594792607
12831,13316.4597746239
17020,21874.9462394894
12836,49270.2097540556
12837,31698.668582859
17024,30611.0687183496
12839,8566.54384665631
12841,33740.4631525446
12843,40637.4541448905
17025,8466.21630241875
17027,12783.4295415666
12846,13398.4559887232
17029,4133.44296718526
17030,25585.6562838439
17220,46786.9315825442
13087,31856.775581137
13088,6936.05892499846
17223,49706.6121721623
13092,39745.5920505713
13102,47683.4136250495
17225,15148.264874294
17229,54189.0331376493
13104,15869.7716423102
17235,20673.4520429141
16226,11025.4264560298
11947,39145.745674408
11797,16146.4412584657
16134,38149.9639303977
11796,19638.068501942
16117,21049.4831052382
16123,19711.5009696334
12307,7787.10559139016
16650,57933.1142867016
16651,41111.3111416145
12401,28138.2423500713
12404,29644.5163458948
16656,38290.6387330277
16664,44874.5548040128
12420,25971.3141859309
12424,32183.4242469935
16669,15252.7209755262
12439,36623.3890861428
16680,43289.15977317
12461,35981.5737018138
12464,51759.6691835257
16689,61230.7934812158
12472,20772.4952439
12485,32928.5382301214
12431,26402.9306803767
16673,44566.892963113
12444,44234.561560271
12849,31963.4910603113
17032,22789.730272537
12851,68952.9336177994
12860,48328.003937236
12883,53646.6326757123
12916,83389.054423297
12918,16267.9746412502
12932,42679.6465831936
12950,32978.0403646617
12953,62492.9734378346
12960,56601.6600129064
12927,120796.491025841
12856,55729.9425576433
12857,63340.5635896878
12936,27277.0654892919
13113,32293.5585258454
13114,44260.2053726563
13115,46170.9685006391
17238,42057.219725882
13116,3499.45123570836
16124,31845.8486324977
16125,36911.0522144973
11931,35706.9397382523
11933,24622.2521181697
16133,30676.825765232
11941,28586.2225332615
16140,12431.5958872203
16141,19451.890243717
16142,9601.69930719865
16686,33012.4156023584
16659,48217.4989002382
12412,45632.0261044466
16661,40353.4775075941
12413,24498.8406503275
16662,52251.717944531
16665,41242.8069406254
12414,13958.8433202105
12416,46150.4945235372
12422,41344.0539167815
16666,35900.0374656251
12427,31285.5250839096
12430,61473.4392299866
12970,73848.8528723316
12853,50740.5374435416
17034,9668.22089365068
12855,70146.1325749687
13117,35913.589982646
17240,47357.7772742946
13123,27572.1559822268
17244,45903.0407767929
11948,41425.1082935793
11953,8571.54577245562
16151,44833.443464332
11954,36152.9806205774
16671,42793.8943041111
16672,59723.8834061605
12442,39665.3775727551
12443,29207.036942721
12449,32384.0256812224
16682,39394.934234199
16683,22706.3095824639
16685,53467.077282048
12457,45525.2375941169
12458,41564.6404769718
12463,21902.0829203094
12468,54977.8182486534
12469,42428.6802296114
16692,39076.5888702643
12474,54199.9926731758
17035,18528.5524577628
12859,26569.4989203566
12861,42366.1130314722
12862,46074.1680776973
12863,23936.9852324489
17037,21493.8874528281
12865,26949.7854166482
17039,14428.0395137381
17246,43377.8742881841
17247,15520.556422394
11955,22138.3829823136
11956,43779.2418837932
11957,22400.3238668246
16155,13487.2822219834
16156,11193.4114679547
12475,31707.7815159349
16699,32805.2249860847
12480,52244.9898789796
12489,35231.5395355706
12492,48018.945933805
12503,25344.0446001672
12508,23581.1268246361
12520,30962.0489343736
16746,88383.7864038617
12526,14278.9902892221
16827,5867.70882927103
12548,16525.9970207593
12549,19672.6064147893
12550,22178.0518417806
12566,22194.588492043
16847,31099.6838234225
12569,9992.53766732971
16735,56319.149644969
16743,83031.8400055436
17041,9432.42795784376
12870,59576.9003825019
12873,34838.2969418562
12878,35688.356133843
12884,25133.7645269196
12885,28590.4602174338
17042,0
12887,34039.1574795618
17043,0
12901,0
12913,53178.4692455818
17249,46116.7493795423
17250,13605.0611417593
17251,49835.5828158851
16161,16100.8533988896
11964,35790.159118138
16212,10976.6002449874
16213,29740.1102847276
12524,19537.0685152659
12498,35338.3365761208
12502,17743.5336284131
16829,30476.8253882084
16701,87208.1706955089
12494,42176.7672654459
12495,43507.0826247245
12496,44185.5877983504
16720,76907.4939270121
16724,74199.7175236612
16729,95317.9382157918
16734,55409.276508404
12513,3230.33365429143
12514,22171.1685037935
12516,21078.8175762263
12518,29475.7502967164
12521,10356.6783552457
16740,64424.5097794736
12914,92434.6136966107
12919,28957.1144778756
12921,20653.221335705
12924,27380.6874943641
17049,28993.6975504814
12929,19371.9905899779
12933,35640.2190366066
12935,30212.1801548714
12937,84078.4298093497
12941,41689.8284574976
17253,54222.9070541725
17254,33362.0345215502
13131,36365.7743883593
11970,39767.5458123254
11976,50381.5497308931
12008,5372.33976726757
16228,7659.98562076172
16229,10787.6202201811
16238,4768.03780016797
16333,71246.2675278126
12062,19772.064492226
16345,80794.0213989366
12052,9954.22911041531
16329,57930.4809888847
16745,90841.7801939986
16748,102673.044802775
12527,20871.928111448
12528,7995.56860328901
16749,74220.2548040267
12530,6097.4182534161
12531,25036.697456291
16801,0
12533,19016.3448315616
16820,37870.6866377873
16823,17032.9270230118
16828,12967.1080327852
12942,51805.1027751067
17050,11027.7375682529
17051,20703.9599980332
12946,66984.2367212437
17053,14247.8970587803
12952,34725.5205406945
12955,39297.3335198867
12956,47953.9777920544
12958,28720.382374518
12961,54361.5978687909
12965,95670.0799552362
17055,11324.5340538561
17056,20574.5765073327
12966,75243.8288155828
12973,99510.7032845143
12974,50779.380831269
12977,67511.6793319386
12981,30496.064370135
17063,22370.641515317
13134,32242.3901257468
13136,49937.1895033709
13138,17358.5935392169
17260,40872.889023818
17261,24269.0014493286
12074,16370.0372229244
16236,5397.76224855576
16256,26386.4780007315
16233,33212.324707841
16235,27861.0044801354
12010,0
12015,8789.93526958717
12017,21385.7899670579
12018,14892.3936808421
16242,23660.02903164
16246,18273.2942750979
16248,25100.5401363167
16249,13746.7304243188
16250,17877.085039814
12553,30363.4572446174
16833,24119.2949829573
16834,31134.4540652507
16835,11034.7577449445
12561,16320.0409494681
12563,17032.1933815277
16839,28329.5305450665
12565,9333.57664178394
16844,12051.3140902825
16852,30594.5351414166
16859,29272.1757004387
12580,16737.7384524441
16874,22923.8820222378
16881,36396.7405101095
12592,31078.7370378876
16915,96022.955083022
12723,58940.7837560364
17074,33202.73333281
13034,36856.2562482171
13035,24718.108525158
13037,14748.8847390431
17103,3719.40501766355
13052,39763.7989787963
13054,31234.6656055688
17112,10467.8248830045
13073,45904.4512181789
13021,27303.3554761859
17073,13893.5712439017
13029,16831.9444796421
17082,16797.6969318058
17109,0
13069,35968.9550841789
17058,9727.95015802072
12975,18024.9007551365
12976,62157.5543140984
17263,7492.62913498655
17265,41757.1079325483
17266,32981.0255107273
13146,34858.1919222503
13152,15827.4746469923
17304,16633.2202609709
16253,19444.1015845634
16260,37073.4420559904
12028,25132.2404609089
16263,11074.5094323635
12032,45921.6715985739
12035,27992.7865981667
12036,27147.8116175932
12040,20439.688893768
16301,8841.22353959243
16312,68871.3296033229
12043,30887.028067016
12046,20497.7088273071
12051,15148.0737659596
16317,22772.1593000495
16928,51117.0114433364
12729,13050.7314083487
12734,39424.4144656732
16930,33538.240765268
12743,32953.6884686505
16933,35133.0929544374
12750,51896.5997182251
12754,44687.6975378985
12738,25322.0652419577
12747,38394.8467602234
16938,45717.4057628445
12575,26365.6232808315
16871,43903.3717136056
16911,41474.1618007245
16853,17286.173747131
12570,22058.4153884402
12571,24683.2667843091
16861,33717.6076770644
16863,32091.61676089
12572,24663.7594048212
12978,27339.958703377
12979,32298.2252237338
17059,17660.1664655879
17060,26653.8312934996
12980,83283.5902728967
17061,27236.3631230997
17062,35845.9018662513
12983,66585.219074011
12985,26070.7584919116
17065,30199.728356895
12987,45981.1623527238
12989,50369.2787519765
17067,13809.6523268097
12996,20550.0893614975
13153,18411.0261231893
17306,17505.3060491989
17307,15402.2015262087
17309,23155.1225971865
13167,24713.2537470856
17319,13313.5096441262
13303,35229.6103174896
13313,29344.3640699573
13317,29980.7311577371
17362,11645.0846284697
17368,17918.1856142344
16322,34896.4121584067
16323,13713.7169193029
16327,36969.5166730241
16334,20709.6337171716
12061,13245.464500799
16341,23050.4640068529
12066,20480.0753029279
16342,22416.4736244993
16344,10284.5358990974
12069,8906.19672562326
12070,8492.72455879642
12071,43306.1705143561
16350,69150.5690120048
16352,68340.5414665209
12083,30703.7346424346
16372,25940.9651112465
12106,18630.4234246751
12116,20065.0686683081
16407,45570.3556520999
16411,30101.6704672134
12574,23744.4501725673
12577,29682.5486963605
16866,24236.1605843143
12583,21393.1509510114
16872,35050.4101610016
12586,26781.5989841463
16877,16901.7152292906
16882,34140.0373199694
16912,38958.4976942514
16914,24003.4600729239
12601,0
12701,29256.7908243259
12720,42581.9133776268
16923,87003.6963657736
12721,13363.3834695981
16925,15508.398741136
16926,32309.6965318478
12726,49488.3656830696
12736,63930.936406051
12997,47195.7039210467
13020,22044.469152928
17069,22802.3788553259
17070,5859.49211613711
17370,17611.1151318338
17371,6756.51477909385
13334,42466.1791257066
17316,19717.8223561043
13158,35806.7652025344
13308,34769.6811177285
13337,7319.51616848555
13156,52546.0049050896
13157,28209.6863239383
17311,12190.6466031886
13160,38348.911911681
12125,10329.6125230516
12130,25454.0338742839
12138,18761.9910523533
12140,7479.06550714174
16424,53751.7981369735
16426,15664.2135289748
12147,32111.9615041488
16438,35395.1797474471
12149,29672.1906088984
12137,9618.61147464972
12144,7107.38581065755
12164,72380.7085726971
16351,41475.4551205292
12076,54562.3931734857
12077,6824.82124217327
16353,26960.0541210717
16354,26449.9338737867
16360,38310.9997484204
16361,27623.1031743235
12741,63073.0913110895
12742,36288.8885010748
12745,59348.7672334621
16935,46557.3837406178
12748,51945.2691184566
12749,40013.0111568793
12751,31155.833549354
13024,28484.7185347513
17075,29479.0928725206
17076,24275.4828110721
17077,15370.4563257
13162,28117.6983195792
13163,27005.8797414874
17313,6257.68520675348
12084,9537.16904693272
16362,25505.5187405514
12086,8615.5483604823
12090,24548.0892597357
12092,31217.8181261503
16365,67102.7886944537
12094,18025.4108294746
12095,22347.9200807561
16374,17407.0433325834
12110,0
16403,38152.7797701131
16404,39776.9902182766
16406,45244.6705457497
12121,10255.3820786797
16410,26236.2283809106
12123,22026.8089241488
16412,26765.1907579433
16415,12401.8276479985
16417,21868.7164960062
12139,64414.6677586494
12752,50420.2922520195
16937,73004.3511127397
16939,39158.0140317331
17003,11658.2789479621
12781,18150.1176394847
12786,38444.2982398816
12792,40777.343108865
17080,20228.3496453881
17081,32944.1758042245
13030,9637.88461013347
17088,10849.2910971906
13032,22634.6712821722
17093,7422.04357894099
13164,14634.0490273581
17314,24414.6875771516
13165,22357.9018031351
17315,17136.6428435773
16423,20101.184161354
16427,30900.8884729066
12148,0
16428,26372.8939451647
16434,46303.943336711
16436,55051.2140659234
12156,20223.6328502666
16440,37323.1461622332
12158,12682.3982918981
12159,6366.16308612489
12160,24998.4891989266
16940,34544.02431981
16941,76463.9794656086
12809,16755.0292172821
13033,36010.0743861347
17097,31805.9721414256
17098,32821.0572099291
17102,2730.63198926798
13202,2330.36120895128
17317,17151.0512245211
12161,13629.3619497736
16442,27509.8003962626
16443,34639.7855739732
16444,28013.8010994278
12168,14027.4972689758
12198,8600.62460168108
12203,4718.31530707055
16621,59901.9195818842
12210,2145.92400388944
12302,12387.3261709574
12306,15555.5277258644
16655,32125.4416364723
12405,30157.696711677
12409,38812.7225766541
12170,19077.5870523981
12169,18934.3513729754
12176,25359.6935578928
12184,23585.6994125042
12810,32433.1653182114
12815,43673.4945057338
12819,36554.8415415347
12827,18781.4764028111
12832,27331.649744848
12835,29238.1810160195
12842,70523.8118429082
12785,12274.7503462219
12770,31746.1467485803
12777,22957.6537938629
12783,44237.1572340736
12791,52984.6994960491
12808,49420.0924088604
12838,19601.0241187638
16946,31210.6637243858
12758,59425.2056866827
12759,40168.464880179
16947,31672.8268347264
12760,66466.6399599165
12762,35336.8394423858
12763,26048.1027115265
12764,45859.9206910324
12775,21229.8825244648
17004,12207.1880869399
17840,17534.4448463688
17861,16442.0206209335
19145,4332.15059229427
19154,3602.06589243569
18063,15183.7175828463
14209,3298.90207463584
14537,8788.44419118368
13321,17768.9408753098
17361,17557.972356875
19129,3370.14211982506
19147,1489.08746048679
19341,6909.59475835379
19363,20376.0630832268
13859,47937.429061711
17876,7585.56890098669
14212,4534.94533625655
14545,38641.810312154
18413,23852.8872869626
19319,9324.04409832883
